url_canonical,url_final,title,word_count,text_len,Short Description (<5 words),ds_link,Company,Industry,Technology,Tag,Year,text_exists,good,srank,merged_text_path
https://medium.com/trusted-data-science-haleon/employing-computer-vision-in-digital-asset-management-part-ii-c0f38e9df642,https://medium.com/trusted-data-science-haleon/employing-computer-vision-in-digital-asset-management-part-ii-c0f38e9df642,Employing Computer Vision in Digital Asset Management — Part II | by Jason Byrne PhD | Trusted Data Science @ Haleon | Medium,2225,14032,Organize and manage company media assets,https://medium.com/trusted-data-science-haleon/employing-computer-vision-in-digital-asset-management-part-ii-c0f38e9df642,Haleon,Manufacturing,CV,ops,2023.0,True,True,1,merged/texts/cdbd6513d592f89e229df055c2cc7d7b8bb519ec.txt
https://medium.com/trusted-data-science-haleon/fastdtw-in-action-optimizing-manufacturing-operations-c07f3cc5023c,https://medium.com/trusted-data-science-haleon/fastdtw-in-action-optimizing-manufacturing-operations-c07f3cc5023c,FastDTW in Action: Optimising Manufacturing Operations | by Evelina Haite | Trusted Data Science @ Haleon | Medium,2215,14962,Optimize operations in toothpaste manufacturing,https://medium.com/trusted-data-science-haleon/fastdtw-in-action-optimizing-manufacturing-operations-c07f3cc5023c,Haleon,Manufacturing,Predictive ML,ops,2023.0,True,True,1,merged/texts/1435284633fda658724585ce0d7d31daf81c1c1e.txt
https://medium.com/trusted-data-science-haleon/using-reinforcement-learning-to-track-marketing-spend-db67e843476b,https://medium.com/trusted-data-science-haleon/using-reinforcement-learning-to-track-marketing-spend-db67e843476b,Using Reinforcement Learning to track marketing spend | by Mohsin Zafar | Trusted Data Science @ Haleon | Medium,2369,15071,Optimize marketing spending ROI,https://medium.com/trusted-data-science-haleon/using-reinforcement-learning-to-track-marketing-spend-db67e843476b,Haleon,Manufacturing,Predictive ML,"ops, data analytics",2023.0,True,True,1,merged/texts/5e3e4d3f20bf1fc388c9a3251944d9c8f885f3a2.txt
https://medium.com/vimeo-engineering-blog/from-idea-to-reality-elevating-our-customer-support-through-generative-ai-101a2c5ea680,https://medium.com/vimeo-engineering-blog/from-idea-to-reality-elevating-our-customer-support-through-generative-ai-101a2c5ea680,From idea to reality: Elevating our customer support through generative AI | by Jon Ruddell | Vimeo Engineering Blog,3347,21126,Customer support AI assistant,https://medium.com/vimeo-engineering-blog/from-idea-to-reality-elevating-our-customer-support-through-generative-ai-101a2c5ea680,Vimeo,Media and streaming,Generative AI & LLM,customer support,2023.0,True,True,1,merged/texts/f4168a89f12bc47d55c3590fcb5feca771b31580.txt
https://medium.com/vimeo-engineering-blog/unlocking-knowledge-sharing-for-videos-with-rag-810ab496ae59,https://medium.com/vimeo-engineering-blog/unlocking-knowledge-sharing-for-videos-with-rag-810ab496ae59,Unlocking knowledge sharing for videos with RAG | by Alon Faktor | Vimeo Engineering Blog | Medium,3531,20876,Summarize video content,https://medium.com/vimeo-engineering-blog/unlocking-knowledge-sharing-for-videos-with-rag-810ab496ae59,Vimeo,Media and streaming,RAG,product feature,2024.0,True,True,1,merged/texts/36ec1c75ecf802facca720fc270b79d1ab05e585.txt
https://medium.com/walmartglobaltech/a-unified-multi-task-model-for-supporting-multiple-virtual-assistants-in-walmart-2b077c2c96e,https://medium.com/walmartglobaltech/a-unified-multi-task-model-for-supporting-multiple-virtual-assistants-in-walmart-2b077c2c96e,A Unified Multi-task Model for Supporting Multiple Virtual Assistants in Walmart | by Iman Mirrezaei | Walmart Global Tech Blog | Medium,2386,16015,Assist in e-commerce shopping ,https://medium.com/walmartglobaltech/a-unified-multi-task-model-for-supporting-multiple-virtual-assistants-in-walmart-2b077c2c96e,Walmart,E-commerce and retail,NLP,voice interface,2022.0,True,True,1,merged/texts/79f7dc65ba499755ce1ee9d33a4e0c5e4f2c0c36.txt
https://medium.com/walmartglobaltech/augmentation-techniques-for-imbalanced-text-classification-f0d29c0f8ce1,https://medium.com/walmartglobaltech/augmentation-techniques-for-imbalanced-text-classification-f0d29c0f8ce1,Augmentation Techniques for Imbalanced text Classification | by Uruj Fatima | Walmart Global Tech Blog | Medium,1164,7759,Handle imbalances in text data,https://medium.com/walmartglobaltech/augmentation-techniques-for-imbalanced-text-classification-f0d29c0f8ce1,Walmart,E-commerce and retail,Predictive ML,data analytics,2024.0,True,True,1,merged/texts/c3efab34d8824ae1e7101b5aed8da9dff443439b.txt
https://medium.com/walmartglobaltech/deep-learning-product-categorization-and-shelving-630571e81e96,https://medium.com/walmartglobaltech/deep-learning-product-categorization-and-shelving-630571e81e96,Deep Learning: Product Categorization and Shelving | by Apurva Sinha | Walmart Global Tech Blog | Medium,995,6494,Categorize e-commerce products,https://medium.com/walmartglobaltech/deep-learning-product-categorization-and-shelving-630571e81e96,Walmart,E-commerce and retail,Predictive ML,item classification,2021.0,True,True,1,merged/texts/825a834e4a035490c83d703c39fc5131346d8d55.txt
https://medium.com/walmartglobaltech/exploring-an-entity-resolution-framework-across-various-use-cases-cb172632e4ae,https://medium.com/walmartglobaltech/exploring-an-entity-resolution-framework-across-various-use-cases-cb172632e4ae,Exploring an Entity Resolution Framework Across Various Use Cases | by Jiazhen Zhu | Walmart Global Tech Blog | Medium,1239,8412,Resolve entities and detect relationships,https://medium.com/walmartglobaltech/exploring-an-entity-resolution-framework-across-various-use-cases-cb172632e4ae,Walmart,E-commerce and retail,Predictive ML,"ops, item classification",2023.0,True,True,1,merged/texts/309d493f8044314acb135f8746923c5d1ab6db84.txt
https://medium.com/walmartglobaltech/extracting-product-attributes-from-pdfs-using-pae-framework-17889c73fdd4,https://medium.com/walmartglobaltech/extracting-product-attributes-from-pdfs-using-pae-framework-17889c73fdd4,Extracting Product Attributes from PDFs using PAE Framework | by Apurva Sinha | Walmart Global Tech Blog | Medium,1693,10952,Extract product attributes from PDFs,https://medium.com/walmartglobaltech/extracting-product-attributes-from-pdfs-using-pae-framework-17889c73fdd4,Walmart,E-commerce and retail,Predictive ML,item classification,2024.0,True,True,1,merged/texts/b876b773279ccd8ce9d89a2a339bf5a40822cce0.txt
https://medium.com/walmartglobaltech/forecast-anomalies-in-refrigeration-with-pyspark-sensor-data-195f23ae24e2,https://medium.com/walmartglobaltech/forecast-anomalies-in-refrigeration-with-pyspark-sensor-data-195f23ae24e2,Forecast Anomalies in Refrigeration with PySpark & Sensor-data | by Riyanka | Walmart Global Tech Blog | Medium,1926,12649,Forecast anomalies in refrigeration ,https://medium.com/walmartglobaltech/forecast-anomalies-in-refrigeration-with-pyspark-sensor-data-195f23ae24e2,Walmart,E-commerce and retail,Predictive ML,"ops, predictive maintenance",2022.0,True,True,1,merged/texts/bf6b0fee24b3056509026a57a99777fa62ac48e7.txt
https://medium.com/walmartglobaltech/mozrt-a-deep-learning-recommendation-system-empowering-walmart-store-associates-with-a-5d42c08d88da,https://medium.com/@qxbwang/mozrt-a-deep-learning-recommendation-system-empowering-walmart-store-associates-with-a-5d42c08d88da,"Mozrt, a Deep Learning Recommendation System Empowering Walmart Store Associates with a Personalized Learning Experience | by Qixin Wang | Medium",2710,18430,Recommend learning content,https://medium.com/walmartglobaltech/mozrt-a-deep-learning-recommendation-system-empowering-walmart-store-associates-with-a-5d42c08d88da,Walmart,E-commerce and retail,Predictive ML,recommender system,2021.0,True,True,1,merged/texts/d3f07a73274a781d01667a7a1ab0c907eef4204e.txt
https://medium.com/walmartglobaltech/personalized-complete-the-look-model-ea093aba0b73,https://medium.com/walmartglobaltech/personalized-complete-the-look-model-ea093aba0b73,Personalized ‘Complete the Look’ model | by Najmeh Forouzandehmehr | Walmart Global Tech Blog | Medium,2639,16618,Recommend complementary items,https://medium.com/walmartglobaltech/personalized-complete-the-look-model-ea093aba0b73,Walmart,E-commerce and retail,CV,"recommender system, product feature",2023.0,True,True,1,merged/texts/bdede15dde6dd1efce4e6484432b61cfdad1ab9e.txt
https://medium.com/walmartglobaltech/predicting-defrost-in-refrigeration-cases-at-walmart-using-fourier-transform-e64c0c59323,https://medium.com/walmartglobaltech/predicting-defrost-in-refrigeration-cases-at-walmart-using-fourier-transform-e64c0c59323,Predicting Defrost in Refrigeration Cases at Walmart using Fourier Transform | by Sujay Madbhavi | Walmart Global Tech Blog | Medium,2131,13620,Identify refrigeration defrost,https://medium.com/walmartglobaltech/predicting-defrost-in-refrigeration-cases-at-walmart-using-fourier-transform-e64c0c59323,Walmart,E-commerce and retail,Predictive ML,"ops, predictive maintenance",2021.0,True,True,1,merged/texts/3ff1e335fdf289c8daee989adc85b59afe435951.txt
https://medium.com/walmartglobaltech/scaling-product-recommendations-using-basket-analysis-part-1-8434d4f8756f,https://medium.com/walmartglobaltech/scaling-product-recommendations-using-basket-analysis-part-1-8434d4f8756f,Scaling Product Recommendations using Basket Analysis- Part 1 | by Apurva Sinha | Walmart Global Tech Blog | Medium,1311,8969,Curate e-commerce product recommendations,https://medium.com/walmartglobaltech/scaling-product-recommendations-using-basket-analysis-part-1-8434d4f8756f,Walmart,E-commerce and retail,Predictive ML,recommender system,2022.0,True,True,1,merged/texts/a4e025d20ba6ad2b57cfb1d3343775f6018e73ca.txt
https://medium.com/walmartglobaltech/semantic-label-representation-with-an-application-on-multimodal-product-categorization-63d668b943b7,https://medium.com/walmartglobaltech/semantic-label-representation-with-an-application-on-multimodal-product-categorization-63d668b943b7,Semantic Label Representation with an Application on Multimodal Product Categorization | by Binwei Yang | Walmart Global Tech Blog | Medium,2501,16746,Categorize e-commerce products,https://medium.com/walmartglobaltech/semantic-label-representation-with-an-application-on-multimodal-product-categorization-63d668b943b7,Walmart,E-commerce and retail,NLP,item classification,2022.0,True,True,1,merged/texts/ca6ac19ff627fe991fcd4cf9cc2cf10a0fa6e0ec.txt
https://medium.com/walmartglobaltech/transforming-text-classification-with-semantic-search-techniques-faiss-c413f133d0e2,https://medium.com/walmartglobaltech/transforming-text-classification-with-semantic-search-techniques-faiss-c413f133d0e2,Transforming Text Classification with Semantic Search Techniques — Faiss | by Harika Samala | Walmart Global Tech Blog | Medium,1810,13556,Categorize text by topics,https://medium.com/walmartglobaltech/transforming-text-classification-with-semantic-search-techniques-faiss-c413f133d0e2,Walmart,E-commerce and retail,Predictive ML,search,2024.0,True,True,1,merged/texts/01e8513103c5df621dc3fc3c4bbd06786019a66c.txt
https://medium.com/walmartglobaltech/using-predictive-and-gen-ai-to-improve-product-categorization-at-walmart-dc9821c6a481,https://medium.com/walmartglobaltech/using-predictive-and-gen-ai-to-improve-product-categorization-at-walmart-dc9821c6a481,Using Predictive and Gen AI to Improve Product Categorization at Walmart | by Adnan Hassan | Walmart Global Tech Blog | Medium,1834,11963,Group products by type,https://medium.com/walmartglobaltech/using-predictive-and-gen-ai-to-improve-product-categorization-at-walmart-dc9821c6a481,Walmart,E-commerce and retail,Generative AI & LLM,item classificatiion,2024.0,True,True,1,merged/texts/b5d566f18d06acfc8d3b9d5f4e08da730c79ea94.txt
https://medium.com/walmartglobaltech/voice-reorder-experience-add-multiple-product-items-to-your-shopping-cart-59d20fc61797,https://medium.com/walmartglobaltech/voice-reorder-experience-add-multiple-product-items-to-your-shopping-cart-59d20fc61797,Voice Reorder Experience: add Multiple Product Items to your shopping cart | by Praneeth Gubbala | Walmart Global Tech Blog | Medium,911,6036,Fill shopping cart via voice dialog,https://medium.com/walmartglobaltech/voice-reorder-experience-add-multiple-product-items-to-your-shopping-cart-59d20fc61797,Walmart,E-commerce and retail,Predictive ML,voice interface,2022.0,True,True,1,merged/texts/9278fa4b4d731ec2f44d8af811b7385eb3b4b7f8.txt
https://medium.com/whatnot-engineering/eliminating-graphql-schema-bloat-with-ai-so-you-dont-have-to-5f6ae84d0ee1,https://medium.com/whatnot-engineering/eliminating-graphql-schema-bloat-with-ai-so-you-dont-have-to-5f6ae84d0ee1,Eliminating GraphQL Schema Bloat with AI (So You Don’t Have To) | by Whatnot Engineering | Whatnot Engineering | Medium,1184,7146,Code cleanup,https://medium.com/whatnot-engineering/eliminating-graphql-schema-bloat-with-ai-so-you-dont-have-to-5f6ae84d0ee1,Whatnot,E-commerce and retail,Generative AI & LLM,code generation / review,2025.0,True,True,1,merged/texts/3f820331270049cefc25596fa379822b27adc8a4.txt
https://medium.com/whatnot-engineering/enhancing-search-using-large-language-models-f9dcb988bdb9,https://medium.com/whatnot-engineering/enhancing-search-using-large-language-models-f9dcb988bdb9,Enhancing Search Using Large Language Models | by Whatnot Engineering | Whatnot Engineering | Medium,1210,8020,Improve user search experience,https://medium.com/whatnot-engineering/enhancing-search-using-large-language-models-f9dcb988bdb9,Whatnot,E-commerce and retail,Generative AI & LLM,search,2023.0,True,True,1,merged/texts/259812a385c13f06f6365ef11f57fdc55347d515.txt
https://medium.com/whatnot-engineering/evolving-feed-ranking-at-whatnot-25adb116aeb6,https://medium.com/whatnot-engineering/evolving-feed-ranking-at-whatnot-25adb116aeb6,Evolving Feed Ranking at Whatnot. This is part of our ML blog series and… | by Whatnot Engineering | Whatnot Engineering | Medium,1678,10197,Improve real-time feed recommendations ,https://medium.com/whatnot-engineering/evolving-feed-ranking-at-whatnot-25adb116aeb6,Whatnot,E-commerce and retail,Predictive ML,recommender system,2025.0,True,True,1,merged/texts/091741c84cb4ed015bcae52e1e8b644b4958150d.txt
https://medium.com/whatnot-engineering/how-whatnot-utilizes-generative-ai-to-enhance-trust-and-safety-c7968eb6315e,https://medium.com/whatnot-engineering/how-whatnot-utilizes-generative-ai-to-enhance-trust-and-safety-c7968eb6315e,How Whatnot Utilizes Generative AI to Enhance Trust and Safety | by Whatnot Engineering | Whatnot Engineering | Medium,1449,9368,Detect marketplace spam,https://medium.com/whatnot-engineering/how-whatnot-utilizes-generative-ai-to-enhance-trust-and-safety-c7968eb6315e,Whatnot,E-commerce and retail,Generative AI & LLM,spam / content moderation,2023.0,True,True,1,merged/texts/efb1dcddb4e763d475e232b34c06752594145dd3.txt
https://medium.com/whatnot-engineering/the-new-user-dilemma-why-we-killed-our-heuristics-what-we-built-instead-0d7a834fda5f,https://medium.com/whatnot-engineering/the-new-user-dilemma-why-we-killed-our-heuristics-what-we-built-instead-0d7a834fda5f,The New User Dilemma: Why We Killed Our Heuristics (& What We Built Instead) | by Whatnot Engineering | Whatnot Engineering | Medium,1823,11395,Generate relevant feed recommendations,https://medium.com/whatnot-engineering/the-new-user-dilemma-why-we-killed-our-heuristics-what-we-built-instead-0d7a834fda5f,Whatnot,E-commerce and retail,Predictive ML,recommender system,2025.0,True,True,1,merged/texts/da60333772691c37a92ab3951d05e4f5b66cd727.txt
https://medium.com/wise-engineering/wise-tech-stack-2025-update-d0e63fe718c7,https://medium.com/wise-engineering/wise-tech-stack-2025-update-d0e63fe718c7,Wise Tech Stack (2025 update). An overview of the tech stack we use at… | by Milon James | Wise Engineering | Medium,3215,21869,Finthech's tech stack review,https://medium.com/wise-engineering/wise-tech-stack-2025-update-d0e63fe718c7,Wise,Fintech and banking,Predictive ML,ops,2025.0,True,True,1,merged/texts/36c26c34efdfe3224852de327d48579b70c4a4b5.txt
https://medium.com/ziprecruiter-tech/multimodal-learning-for-employment-marketplace-recommendation-ee67bdbede53,https://medium.com/ziprecruiter-tech/multimodal-learning-for-employment-marketplace-recommendation-ee67bdbede53,Multimodal Learning for Employment Marketplace Recommendation | by Engineering Team | ZipRecruiter Tech | Medium,4163,27024,Match job-seekers with jobs,https://medium.com/ziprecruiter-tech/multimodal-learning-for-employment-marketplace-recommendation-ee67bdbede53,ZipRecruiter,Tech,Predictive ML,"recommender system, HR tasks",2023.0,True,True,1,merged/texts/a5cbbee165895bdf1d1c555fd4fdd06a89409cc3.txt
https://multithreaded.stitchfix.com/blog/2019/07/15/give-me-jeans/,https://multithreaded.stitchfix.com/blog/2019/07/15/give-me-jeans/,Give Me Jeans not Shoes: How BERT Helps Us Deliver What Clients Want | Stitch Fix Technology â Multithreaded,2249,13282,Extract information from customer notes,https://multithreaded.stitchfix.com/blog/2019/07/15/give-me-jeans/,Stitch Fix,E-commerce and retail,NLP,"product feature, search",2019.0,True,True,0,merged/texts/ce3c869ab63c3e45bed9fc35827a0049a926da2c.txt
https://multithreaded.stitchfix.com/blog/2021/05/12/algorithm-assisted-inventory-curation/,https://multithreaded.stitchfix.com/blog/2021/05/12/algorithm-assisted-inventory-curation/,Algorithm-Assisted Inventory Curation | Stitch Fix Technology â Multithreaded,3139,19735,Recommend e-commerce inventory,https://multithreaded.stitchfix.com/blog/2021/05/12/algorithm-assisted-inventory-curation/,Stitch Fix,E-commerce and retail,Predictive ML,recommender system,2021.0,True,True,0,merged/texts/f92e2d63df2e841981773a0dbe22e34c392b9559.txt
https://multithreaded.stitchfix.com/blog/2021/08/13/stitching-together-spaces-for-query-based-recommendations/,https://multithreaded.stitchfix.com/blog/2021/08/13/stitching-together-spaces-for-query-based-recommendations/,Stitching together spaces for query-based recommendations | Stitch Fix Technology â Multithreaded,1738,10294,Recommend looks,https://multithreaded.stitchfix.com/blog/2021/08/13/stitching-together-spaces-for-query-based-recommendations/,Stitch Fix,E-commerce and retail,CV,"recommender system, product feature",2021.0,True,True,0,merged/texts/d3dea2fdbf9ac48c0f375d99afc451e3bbcabc0b.txt
https://multithreaded.stitchfix.com/blog/2022/10/14/client-time-series-model/,https://multithreaded.stitchfix.com/blog/2022/10/14/client-time-series-model/,Client Time Series Model: a Multi-Target Recommender System based on Temporally-Masked Encoders | Stitch Fix Technology â Multithreaded,2095,13010,Recommend e-commerce items,https://multithreaded.stitchfix.com/blog/2022/10/14/client-time-series-model/,Stitch Fix,E-commerce and retail,Predictive ML,recommender system,2022.0,True,True,0,merged/texts/7b781e3d2aa442a86ce841aa212eb2189ed1da05.txt
https://multithreaded.stitchfix.com/blog/2023/03/06/expert-in-the-loop-generative-ai-at-stitch-fix/,https://multithreaded.stitchfix.com/blog/2023/03/06/expert-in-the-loop-generative-ai-at-stitch-fix/,A New Era of Creativity: Expert-in-the-loop Generative AI at Stitch Fix | Stitch Fix Technology â Multithreaded,1450,9046,Generate ad headlines and product descriptions,https://multithreaded.stitchfix.com/blog/2023/03/06/expert-in-the-loop-generative-ai-at-stitch-fix/,Stitch Fix,E-commerce and retail,Generative AI & LLM,content personalization,2023.0,True,True,0,merged/texts/8c59b091891fc6295250465ad097238346975ca8.txt
https://multithreaded.stitchfix.com/blog/2023/06/08/distributed-model-training/,https://multithreaded.stitchfix.com/blog/2023/06/08/distributed-model-training/,Accelerating AI: Implementing Multi-GPU Distributed Training for Personalized Recommendations | Stitch Fix Technology â Multithreaded,2263,14011,Personalize styling recommendations,https://multithreaded.stitchfix.com/blog/2023/06/08/distributed-model-training/,Stitch Fix,E-commerce and retail,Predictive ML,"ops, recommender system",2023.0,True,True,0,merged/texts/82ebc7699c2c5d3437c4b42cdf921a6c82a44c16.txt
https://multithreaded.stitchfix.com/blog/2023/06/13/ariadne-observability-ui-for-search/,https://multithreaded.stitchfix.com/blog/2023/06/13/ariadne-observability-ui-for-search/,Ariadne: building a custom observability UI for personalized search | Stitch Fix Technology â Multithreaded,2037,13022,Debug personalized search system,https://multithreaded.stitchfix.com/blog/2023/06/13/ariadne-observability-ui-for-search/,Stitch Fix,E-commerce and retail,Predictive ML,"search, ops",2023.0,True,True,0,merged/texts/f85ea4636f1c65d5137a2e86d167bf35fb62a223.txt
https://netflixtechblog.com/a-survey-of-causal-inference-applications-at-netflix-b62d25175e6f,https://netflixtechblog.com/a-survey-of-causal-inference-applications-at-netflix-b62d25175e6f,A Survey of Causal Inference Applications at Netflix | by Netflix Technology Blog | Netflix TechBlog,1572,10160,Apply causality in experiments and marketing,https://netflixtechblog.com/a-survey-of-causal-inference-applications-at-netflix-b62d25175e6f,Netflix,Media and streaming,Predictive ML,causality,2022.0,True,True,1,merged/texts/005f997dfd1fe01617264f2e126305f0735b371b.txt
https://netflixtechblog.com/accelerating-video-quality-control-at-netflix-with-pixel-error-detection-47ef7af7ca2e,https://netflixtechblog.com/accelerating-video-quality-control-at-netflix-with-pixel-error-detection-47ef7af7ca2e?gi=3ec829193465,Accelerating Video Quality Control at Netflix with Pixel Error Detection | by Netflix Technology Blog | Netflix TechBlog,1208,7831,Detect video quality issues ,https://netflixtechblog.com/accelerating-video-quality-control-at-netflix-with-pixel-error-detection-47ef7af7ca2e,Netflix,Media and streaming,Predictive ML,ops,2025.0,True,True,1,merged/texts/7942111096fcd8f048990f10642f5ac5c2701bf8.txt
https://netflixtechblog.com/building-in-video-search-936766f0017c,https://netflixtechblog.com/building-in-video-search-936766f0017c,Building In-Video Search. Empowering video editors with… | by Netflix Technology Blog | Netflix TechBlog,1290,8071,In-video search,https://netflixtechblog.com/building-in-video-search-936766f0017c,Netflix,Media and streaming,Predictive ML,search,2023.0,True,True,1,merged/texts/8dc9005ead57e53fd3f7186acbdf7eef1d16985d.txt
https://netflixtechblog.com/detecting-speech-and-music-in-audio-content-afd64e6a5bf8,https://netflixtechblog.com/detecting-speech-and-music-in-audio-content-afd64e6a5bf8,Detecting Speech and Music in Audio Content | by Netflix Technology Blog | Netflix TechBlog,1721,11469,Detect speech and music in audio,https://netflixtechblog.com/detecting-speech-and-music-in-audio-content-afd64e6a5bf8,Netflix,Media and streaming,Predictive ML,product feature,2023.0,True,True,1,merged/texts/f082fc9fcbe9401192b7888f859de1c55bbe22b3.txt
https://netflixtechblog.com/evolving-from-rule-based-classifier-machine-learning-powered-auto-remediation-in-netflix-data-039d5efd115b,https://netflixtechblog.com/evolving-from-rule-based-classifier-machine-learning-powered-auto-remediation-in-netflix-data-039d5efd115b,Evolving from Rule-based Classifier: Machine Learning Powered Auto Remediation in Netflix Data Platform | by Netflix Technology Blog | Netflix TechBlog,3146,21255,Automatically remediate failed big data jobs,https://netflixtechblog.com/evolving-from-rule-based-classifier-machine-learning-powered-auto-remediation-in-netflix-data-039d5efd115b,Netflix,Media and streaming,Predictive ML,software ops,2024.0,True,True,1,merged/texts/788d4becbf9b3d70a1394e09f788e854ee0f0f8f.txt
https://netflixtechblog.com/fm-intent-predicting-user-session-intent-with-hierarchical-multi-task-learning-94c75e18f4b8,https://netflixtechblog.com/fm-intent-predicting-user-session-intent-with-hierarchical-multi-task-learning-94c75e18f4b8,FM-Intent: Predicting User Session Intent with Hierarchical Multi-Task Learning | by Netflix Technology Blog | Netflix TechBlog,1619,11876,Predict user intent,https://netflixtechblog.com/fm-intent-predicting-user-session-intent-with-hierarchical-multi-task-learning-94c75e18f4b8,Netflix,Media and streaming,Generative AI & LLM,recommender system,2025.0,True,True,1,merged/texts/24496c6c99e5a836675cb1a630462312d960abd2.txt
https://netflixtechblog.com/for-your-eyes-only-improving-netflix-video-quality-with-neural-networks-5b8d032da09c,https://netflixtechblog.com/for-your-eyes-only-improving-netflix-video-quality-with-neural-networks-5b8d032da09c,For your eyes only: improving Netflix video quality with neural networks | by Netflix Technology Blog | Netflix TechBlog,1430,9308,Improve video quality at scale,https://netflixtechblog.com/for-your-eyes-only-improving-netflix-video-quality-with-neural-networks-5b8d032da09c,Netflix,Media and streaming,Predictive ML,"ops, product feature",2022.0,True,True,1,merged/texts/56aaf0465ddee91f132f2dea4001e3371f5a40ca.txt
https://netflixtechblog.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,https://netflixtechblog.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,Foundation Model for Personalized Recommendation | by Netflix Technology Blog | Netflix TechBlog,2713,19107,Foundation model for content recommendation,https://netflixtechblog.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,Netflix,Media and streaming,Generative AI & LLM,recommender system,2025.0,True,True,1,merged/texts/5b99e824465e42b1b953b5cc9a35c77a6fa618ad.txt
https://netflixtechblog.com/recommending-for-long-term-member-satisfaction-at-netflix-ac15cada49ef,https://netflixtechblog.com/recommending-for-long-term-member-satisfaction-at-netflix-ac15cada49ef,Recommending for Long-Term Member Satisfaction at Netflix | by Netflix Technology Blog | Netflix TechBlog,1701,10952,Recommend content for long-term satisfaction,https://netflixtechblog.com/recommending-for-long-term-member-satisfaction-at-netflix-ac15cada49ef,Netflix,Media and streaming,Predictive ML,recommender system,2024.0,True,True,1,merged/texts/e3813456a516b0b9d29eed4d85602f45a93323a4.txt
https://netflixtechblog.com/reinforcement-learning-for-budget-constrained-recommendations-6cbc5263a32a,https://netflixtechblog.com/reinforcement-learning-for-budget-constrained-recommendations-6cbc5263a32a,Reinforcement Learning for Budget Constrained Recommendations | by Netflix Technology Blog | Netflix TechBlog,2725,16926,Recommend content to view,https://netflixtechblog.com/reinforcement-learning-for-budget-constrained-recommendations-6cbc5263a32a,Netflix,Media and streaming,Predictive ML,recommender system,2022.0,True,True,1,merged/texts/8fa7faa6097c42722cdb7502713ff464367c164e.txt
https://netflixtechblog.com/reverse-searching-netflixs-federated-graph-222ac5d23576,https://netflixtechblog.com/reverse-searching-netflixs-federated-graph-222ac5d23576,Reverse Searching Netflix’s Federated Graph | Netflix TechBlog,1900,12024,Build reverse search system,https://netflixtechblog.com/reverse-searching-netflixs-federated-graph-222ac5d23576,Netflix,Media and streaming,Predictive ML,ops,2024.0,True,True,1,merged/texts/4c1e9d683bed8d41ef38d265af79afd7094c03c8.txt
https://netflixtechblog.com/round-2-a-survey-of-causal-inference-applications-at-netflix-fd78328ee0bb,https://netflixtechblog.com/round-2-a-survey-of-causal-inference-applications-at-netflix-fd78328ee0bb,Round 2: A Survey of Causal Inference Applications at Netflix | by Netflix Technology Blog | Netflix TechBlog,2355,14898,Causal inference use cases,https://netflixtechblog.com/round-2-a-survey-of-causal-inference-applications-at-netflix-fd78328ee0bb,Netflix,Media and streaming,Predictive ML,causality,2024.0,True,True,1,merged/texts/f1e0ab90aa379ea66bca22a8904eacfc94de3f20.txt
https://netflixtechblog.com/the-next-step-in-personalization-dynamic-sizzles-4dc4ce2011ef,https://netflixtechblog.com/the-next-step-in-personalization-dynamic-sizzles-4dc4ce2011ef,The Next Step in Personalization: Dynamic Sizzles | by Netflix Technology Blog | Netflix TechBlog,1435,8653,Personalize video clips,https://netflixtechblog.com/the-next-step-in-personalization-dynamic-sizzles-4dc4ce2011ef,Netflix,Media and streaming,Predictive ML,"content personalization, product feature",2023.0,True,True,1,merged/texts/6e7579ad3940810baa53aed560221bcb22e3b58e.txt
https://netflixtechblog.com/using-machine-learning-to-improve-streaming-quality-at-netflix-9651263ef09f,https://netflixtechblog.com/using-machine-learning-to-improve-streaming-quality-at-netflix-9651263ef09f,Using Machine Learning to Improve Streaming Quality at Netflix | by Netflix Technology Blog | Netflix TechBlog,1657,10509,Improve streaming quality,https://netflixtechblog.com/using-machine-learning-to-improve-streaming-quality-at-netflix-9651263ef09f,Netflix,Media and streaming,Predictive ML,"ops, product feature",2018.0,True,True,1,merged/texts/664ba517a2a43a3c5c9239d652a93ca00b541f87.txt
https://netflixtechblog.com/video-annotator-building-video-classifiers-using-vision-language-models-and-active-learning-8ebdda0b2db4,https://netflixtechblog.com/video-annotator-building-video-classifiers-using-vision-language-models-and-active-learning-8ebdda0b2db4,Video annotator: a framework for efficiently building video classifiers using vision-language models and active learning | by Netflix Technology Blog | Netflix TechBlog,1414,9366,Classify video content,https://netflixtechblog.com/video-annotator-building-video-classifiers-using-vision-language-models-and-active-learning-8ebdda0b2db4,Netflix,Media and streaming,Predictive ML,product feature,2024.0,True,True,1,merged/texts/73bb20ab484878dddfd4e89edd1ad317a1f8468b.txt
https://netflixtechblog.medium.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,https://netflixtechblog.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,Foundation Model for Personalized Recommendation | by Netflix Technology Blog | Netflix TechBlog,2713,19107,Recommend relevant video content,https://netflixtechblog.medium.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,Netflix,Media and streaming,Generative AI & LLM,recommender system,2025.0,True,True,1,merged/texts/46090757fbbad4c413c69ceb5e029b0793ba2ccd.txt
